Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
310000.0,Faro,Faro,Faro (Sé e São Pedro),Apartment,C,5th Floor,True,1.0,True,2009.0,139.0,110.0,,,,,3.0,,,,139.0,,,2.0
135000.0,Faro,Vila Real de Santo António,Vila Nova de Cacela,House,NC,,False,1.0,True,1951.0,199.0,43.0,,,,,1.0,,,,35.0,,,1.0
360000.0,Faro,Portimão,Portimão,Apartment,A,2nd Floor,True,2.0,True,2023.0,700.0,155.0,,,,,3.0,,,,114.0,,,2.0
170000.0,Faro,Vila Real de Santo António,Vila Real de Santo António,House,NC,,False,1.0,True,2023.0,180.0,146.0,,,,,3.0,,,,88.0,,,2.0
390000.0,Faro,Faro,Faro (Sé e São Pedro),Farm,NC,,False,0.0,False,,16250.0,,,,,,,,,,,,,0.0
650000.0,Faro,Castro Marim,Altura,Store,C,,False,0.0,False,2010.0,465.0,465.0,,,,,,,,,175.0,,,2.0
1290000.0,Faro,Faro,Montenegro,House,C,,False,3.0,True,1994.0,1147.0,374.0,,,,,6.0,,,,177.0,,,5.0
465000.0,Faro,Faro,Faro (Sé e São Pedro),Apartment,A,Ground Floor,True,1.0,True,2023.0,6058.0,179.0,,,,,3.0,,,,119.0,,,2.0
85000.0,Faro,Aljezur,Aljezur,Land,NC,,False,0.0,False,1990.0,620.0,,,,,,,,,,,,,0.0
1350000.0,Faro,Portimão,Portimão,Apartment,C,Above 10th Floor,True,3.0,True,2003.0,2340.0,261.0,,,,,3.0,,,,169.0,,,4.0
159900.0,Faro,Olhão,Olhão,Apartment,E,2nd Floor,False,0.0,False,2015.0,96.0,,,,,,3.0,,,,96.0,,,2.0
1300000.0,Faro,Portimão,Portimão,House,D,,False,1.0,True,1995.0,1688.0,266.0,,,,,5.0,,,,226.0,,,3.0
600000.0,Faro,Olhão,Olhão,Building,NC,,False,0.0,False,2015.0,276.0,,,,,,,,,,276.0,,,0.0
120000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Land,NC,,False,0.0,False,,210.0,,,,,,,,,,,,,0.0
119900.0,Faro,Albufeira,Paderne,Land,NC,,False,0.0,False,,12000.0,,,,,,,,,,,,,0.0
380000.0,Faro,Portimão,Portimão,Apartment,A,5th Floor,True,2.0,True,2023.0,700.0,155.0,,,,,3.0,,,,114.0,,,2.0
360000.0,Faro,Portimão,Portimão,Apartment,A,3rd Floor,True,2.0,True,2023.0,700.0,155.0,,,,,3.0,,,,114.0,,,2.0
199000.0,Faro,Portimão,Portimão,House,C,,False,0.0,False,2023.0,82.0,,,,,,2.0,,,,82.0,,,2.0
195000.0,Faro,Alcoutim,Alcoutim e Pereiro,House,NC,,False,3.0,True,2002.0,278.0,164.0,,,,,1.0,,,,131.0,,,1.0
355000.0,Faro,Portimão,Portimão,Apartment,A,4th Floor,True,2.0,True,2023.0,700.0,155.0,,,,,3.0,,,,114.0,,,2.0
330000.0,Faro,Loulé,Quarteira,Apartment,C,3rd Floor,True,1.0,True,1986.0,73.0,,,,,,2.0,,,,65.0,,,1.0
620000.0,Faro,Lagos,São Gonçalo de Lagos,Apartment,A,1st Floor,True,1.0,True,2022.0,98.0,113.0,,,,,2.0,,,,79.0,,,2.0
409000.0,Faro,Albufeira,Albufeira e Olhos de Água,House,NC,,False,2.0,True,2023.0,4500.0,177.0,,,,,2.0,,,,140.0,,,3.0
805000.0,Faro,Faro,Faro (Sé e São Pedro),Apartment,A+,5th Floor,True,2.0,True,2023.0,6058.0,385.0,,,,,3.0,,,,149.0,,,4.0
595000.0,Faro,Lagos,São Gonçalo de Lagos,Apartment,A,1st Floor,True,1.0,True,,94.0,116.0,,,,,2.0,,,,74.0,,,2.0
99000.0,Faro,Faro,Faro (Sé e São Pedro),Transfer of lease,E,,False,0.0,False,,154.0,,,,,,,,,,154.0,,,0.0
14800.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,Ground Floor,False,2.0,True,1993.0,58.0,,,,,,1.0,,,,58.0,,,1.0
120000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Land,NC,,False,0.0,False,,210.0,,,,,,,,,,,,,0.0
898000.0,Faro,Lagos,São Gonçalo de Lagos,House,D,,False,1.0,True,2001.0,259.0,286.0,,,,,3.0,,,,259.0,,,3.0
540000.0,Faro,Loulé,Alte,Farm,C,,False,3.0,True,,7576.0,,,,,,4.0,,,,188.0,,,
125000.0,Faro,Loulé,Boliqueime,Land,NC,,False,0.0,False,,6650.0,6650.0,,,,,,,,,6650.0,,,0.0
49900.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Land,NC,,False,0.0,False,,3480.0,3480.0,,,,,,,,,,,,0.0
350000.0,Faro,Portimão,Portimão,Apartment,A,1st Floor,True,2.0,True,2023.0,700.0,151.0,,,,,3.0,,,,114.0,,,2.0
8500.0,Faro,Loulé,Quarteira,Apartment,NC,9th Floor,True,0.0,False,1988.0,40.0,40.0,,,,,0.0,,,,40.0,,,1.0
19000.0,Faro,Loulé,Quarteira,Apartment,NC,9th Floor,True,0.0,False,1988.0,40.0,40.0,,,,,0.0,,,,40.0,,,1.0
499000.0,Faro,Loulé,Almancil,Apartment,C,Ground Floor,False,0.0,False,1988.0,89.0,,,,,,1.0,,,,73.0,,,2.0
350000.0,Faro,Olhão,Quelfes,House,NC,,False,3.0,True,1970.0,5007.0,880.0,,,,,3.0,,,,170.0,,,0.0
280000.0,Faro,Olhão,Quelfes,House,NC,,False,3.0,True,1970.0,880.0,144.0,,,,,3.0,,,,144.0,,,0.0
473695.0,Faro,Loulé,Quarteira,Apartment,D,3rd Floor,False,1.0,True,1988.0,0.0,0.0,,,,,2.0,,,,70.0,,,1.0
1000000.0,Faro,Olhão,Pechão,House,A,,False,1.0,True,2022.0,213.0,,,,,,3.0,,,,213.0,,,3.0
95000.0,Faro,Loulé,Boliqueime,Land,NC,,False,0.0,False,,46500.0,,,,,,,,,,,,,0.0
490000.0,Faro,Portimão,Portimão,House,A,,False,3.0,True,2012.0,2957.0,259.0,,,,,4.0,,,,167.0,,,3.0
640000.0,Faro,Lagos,São Gonçalo de Lagos,Apartment,A,2nd Floor,True,1.0,True,2022.0,98.0,113.0,,,,,2.0,,,,79.0,,,2.0
2600000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,House,A,,True,3.0,True,2022.0,1479.0,541.0,,,,,4.0,,,,294.0,,,5.0
560000.0,Faro,Albufeira,Albufeira e Olhos de Água,House,B-,Ground Floor,False,1.0,True,2010.0,236.0,,,,,,3.0,,,,124.0,,,3.0
159900.0,Faro,Olhão,Olhão,Apartment,C,Ground Floor,False,0.0,False,2015.0,96.0,,,,,,2.0,,,,96.0,,,1.0
159900.0,Faro,Olhão,Olhão,Apartment,C,1st Floor,False,0.0,False,2015.0,96.0,,,,,,3.0,,,,96.0,,,2.0
209000.0,Faro,Silves,Armação de Pêra,Apartment,C,6th Floor,True,1.0,True,1975.0,49.0,49.0,,,,,1.0,,,,48.0,,,1.0
184000.0,Faro,Portimão,Portimão,Apartment,E,2nd Floor,True,0.0,False,1983.0,96.0,,,,,,2.0,,,,88.0,,,1.0
305000.0,Faro,Silves,Silves,House,E,,False,0.0,False,2011.0,160.0,200.0,,,,,3.0,,,,200.0,,,2.0
540000.0,Faro,Loulé,Alte,House,C,,False,3.0,True,1981.0,7576.0,,,,,,4.0,,,,188.0,,,0.0
35000.0,Faro,Vila do Bispo,Vila do Bispo e Raposeira,Land,NC,,False,0.0,False,,7250.0,,,,,,,,,,,,,0.0
355000.0,Faro,Portimão,Portimão,Apartment,A,1st Floor,True,2.0,True,2023.0,700.0,151.0,,,,,3.0,,,,114.0,,,2.0
355000.0,Faro,Portimão,Portimão,Apartment,A,2nd Floor,True,2.0,True,2023.0,700.0,155.0,,,,,3.0,,,,114.0,,,2.0
370000.0,Faro,Portimão,Portimão,Apartment,A,4th Floor,True,2.0,True,2023.0,700.0,155.0,,,,,3.0,,,,114.0,,,2.0
249500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,E,2nd Floor,False,0.0,False,1989.0,69.0,,,,,,2.0,,,,65.0,,,2.0
875000.0,Faro,Olhão,Moncarapacho e Fuseta,House,F,,False,3.0,True,1997.0,51520.0,,,,,,3.0,,,,51520.0,,,2.0
6500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,4th Floor,True,0.0,False,1990.0,42.0,,,,,,1.0,,,,42.0,,,1.0
223000.0,Faro,Portimão,Portimão,Apartment,D,2nd Floor,True,0.0,False,1981.0,100.0,,,,,,3.0,,,,89.0,,,2.0
75000.0,Faro,Aljezur,Aljezur,Land,NC,,False,0.0,False,,1000.0,,,,,,,,,,,,,0.0
216000.0,Faro,Vila do Bispo,Sagres,Apartment,C,Ground Floor,False,0.0,False,1992.0,61.0,,,,,,1.0,,,,61.0,,,1.0
180000.0,Faro,Portimão,Alvor,Apartment,C,Ground Floor,False,0.0,False,1989.0,66.0,66.0,,,,,1.0,,,,59.0,,,1.0
120000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Land,NC,,False,0.0,False,,210.0,,,,,,,,,,,,,0.0
120000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Land,NC,,False,0.0,False,,210.0,,,,,,,,,,,,,0.0
1400000.0,Faro,Portimão,Alvor,House,D,,False,3.0,True,2008.0,1120.0,446.0,,,,,4.0,,,,221.0,,,2.0
349000.0,Faro,Faro,Conceição e Estoi,Land,NC,Ground Floor,False,0.0,False,1951.0,13290.0,,,,,,4.0,,,,140.0,,,0.0
37000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,True,1.0,True,1994.0,68.0,,,,,,1.0,,,,68.0,,,0.0
660000.0,Faro,Silves,Armação de Pêra,House,NC,,False,2.0,True,2023.0,168.0,,,,,,3.0,,,,141.0,,,3.0
660000.0,Faro,Silves,Armação de Pêra,House,NC,,False,2.0,True,2023.0,168.0,,,,,,3.0,,,,141.0,,,3.0
6000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,1st Floor,True,1.0,True,1989.0,40.0,40.0,,,,,0.0,,,,40.0,,,1.0
680000.0,Faro,Silves,Armação de Pêra,House,NC,,False,2.0,True,2023.0,168.0,,,,,,3.0,,,,141.0,,,3.0
4000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,1st Floor,True,1.0,True,1989.0,40.0,40.0,,,,,0.0,,,,40.0,,,1.0
680000.0,Faro,Silves,Armação de Pêra,House,NC,,False,2.0,True,2023.0,168.0,,,,,,3.0,,,,141.0,,,3.0
235000.0,Faro,Silves,Silves,House,E,,False,0.0,False,1951.0,1000.0,,,,,,3.0,,,,160.0,,,2.0
25500.0,Faro,Albufeira,Albufeira e Olhos de Água,Other - Residential,NC,2nd Floor,True,2.0,True,1990.0,27.0,,,,,,0.0,,,,27.0,,,1.0
1300000.0,Faro,Silves,Armação de Pêra,Land,NC,,False,0.0,False,,9550.0,,,,,,,,,,,,,0.0
1580000.0,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",Apartment,C,Ground Floor,True,3.0,True,2006.0,275.0,412.0,,,,,4.0,,,,275.0,,,4.0
265000.0,Faro,Faro,Faro (Sé e São Pedro),Apartment,D,4th Floor,True,0.0,False,1997.0,100.0,,,,,,2.0,,,,100.0,,,2.0
275000.0,Faro,Portimão,Alvor,Apartment,C,2nd Floor,False,0.0,False,1985.0,270.0,110.0,,,,,2.0,,,,96.0,,,1.0
260000.0,Faro,Aljezur,Odeceixe,Apartment,C,2nd Floor,False,1.0,True,2007.0,100.0,,,,,,2.0,,,,178.0,,,1.0
20000.0,Faro,Loulé,Quarteira,Apartment,NC,7th Floor,True,0.0,False,1991.0,127.0,,,,,,2.0,,,,113.0,,,3.0
17500.0,Faro,Portimão,Portimão,Garage,NC,,False,0.0,False,1997.0,20.0,,,,,,,,,,,,,0.0
205000.0,Faro,Portimão,Portimão,Apartment,C,8th Floor,True,1.0,True,2002.0,3365.0,64.0,,,,,1.0,,,,49.0,,,1.0
850000.0,Faro,Silves,Armação de Pêra,Land,NC,,False,0.0,False,,4333.0,,,,,,,,,,,,,0.0
120000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Land,NC,,False,0.0,False,,210.0,,,,,,,,,,,,,0.0
120000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Land,NC,,False,0.0,False,,210.0,,,,,,,,,,,,,0.0
232000.0,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,Apartment,E,1st Floor,False,0.0,False,1981.0,120.0,,,,,,4.0,,,,150.0,,,2.0
371500.0,Faro,Faro,Faro (Sé e São Pedro),Apartment,C,5th Floor,True,0.0,False,1972.0,121.0,,,,,,4.0,,,,109.0,,,2.0
255000.0,Faro,Faro,Montenegro,Land,NC,Ground Floor,False,1.0,True,,433.0,,,,,,,,,,,,,4.0
800000.0,Faro,Portimão,Alvor,House,F,,False,1.0,True,2016.0,520.0,274.0,,,,,3.0,,,,145.0,,,2.0
140000.0,Faro,Monchique,Monchique,Land,NC,,False,0.0,False,,89240.0,30.0,,,,,,,,,0.0,,,0.0
360000.0,Faro,Lagos,Luz,Apartment,C,Ground Floor,True,2.0,True,2009.0,1466.0,154.0,,,,,3.0,,,,129.0,,,2.0
3100.0,Faro,Albufeira,Albufeira e Olhos de Água,Other - Residential,NC,,True,1.0,True,1989.0,40.0,40.0,,,,,0.0,,,,,,,1.0
860000.0,Faro,Lagos,São Gonçalo de Lagos,Apartment,A,3rd Floor,True,2.0,True,2021.0,134.0,,,,,,2.0,,,,172.0,,,1.0
170000.0,Faro,Portimão,Portimão,Apartment,E,5th Floor,True,0.0,False,1987.0,88.0,96.0,,,,,2.0,,,,88.0,,,1.0
120000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Land,NC,,False,0.0,False,,210.0,,,,,,,,,,,,,0.0
120000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Land,NC,,False,0.0,False,,210.0,,,,,,,,,,,,,0.0
4295000.0,Faro,Lagos,São Gonçalo de Lagos,House,B,,False,3.0,True,2023.0,1480.0,734.0,,,,,4.0,,,,640.0,,,6.0
1350000.0,Faro,Lagoa (Algarve),Ferragudo,Land,NC,,False,0.0,False,,4770.0,,,,,,,,,,,,,0.0
259000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Apartment,C,5th Floor,True,0.0,False,1999.0,116.0,116.0,,,,,3.0,,,,104.0,,,2.0
660000.0,Faro,Silves,Armação de Pêra,House,NC,,False,2.0,True,2023.0,168.0,,,,,,3.0,,,,141.0,,,3.0
215000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,E,2nd Floor,False,0.0,False,1999.0,1486.0,71.0,,,,,1.0,,,,65.0,,,1.0
380000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,House,D,,False,0.0,False,2005.0,126.0,,,,,,3.0,,,,156.0,,,3.0
650000.0,Faro,Loulé,Quarteira,House,C,Ground Floor,False,2.0,True,2007.0,157.0,,,,,,3.0,,,,193.0,,,4.0
800000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,House,C,,False,3.0,True,2000.0,1250.0,498.0,,,,,4.0,,,,303.0,,,5.0
269000.0,Faro,Loulé,Quarteira,Apartment,D,6th Floor,True,0.0,False,1988.0,65.0,85.0,,,,,1.0,,,,65.0,,,1.0
115000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,House,F,,False,0.0,False,,114.0,,,,,,5.0,,,,62.0,,,1.0
375000.0,Faro,Portimão,Portimão,Apartment,A,5th Floor,True,2.0,True,2023.0,700.0,155.0,,,,,3.0,,,,114.0,,,2.0
360000.0,Faro,Portimão,Portimão,Apartment,A,6th Floor,True,2.0,True,2023.0,700.0,155.0,,,,,3.0,,,,114.0,,,2.0
1500000.0,Faro,Albufeira,Albufeira e Olhos de Água,House,D,,False,3.0,True,2005.0,632.0,,,,,,7.0,,,,632.0,,,6.0
154500.0,Faro,Portimão,Portimão,Apartment,D,5th Floor,True,0.0,False,1993.0,48.0,,,,,,1.0,,,,42.0,,,1.0
100000.0,Faro,Aljezur,Aljezur,Land,NC,,False,0.0,False,,1120.0,250.0,,,,,,,,,,,,0.0
120000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Land,NC,,False,0.0,False,,210.0,,,,,,,,,,,,,0.0
120000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Land,NC,,False,0.0,False,,210.0,,,,,,,,,,,,,0.0
220000.0,Faro,Silves,Silves,House,F,,False,0.0,False,,366.0,,,,,,2.0,,,,164.0,,,1.0
