Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
6200.0,Guarda,Celorico da Beira,Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,House,NC,,False,0.0,False,1970.0,30.0,,,,,,1.0,,,,55.0,,,0.0
20000.0,Guarda,Pinhel,Alverca da Beira/Bouça Cova,House,F,,False,0.0,False,1949.0,93.0,,,,,,3.0,,,,80.0,,,0.0
95000.0,Guarda,Seia,Santiago,House,F,,False,1.0,True,1979.0,156.0,,,,,,3.0,,,,140.0,,,2.0
75000.0,Guarda,Mêda,Longroiva,House,E,,False,2.0,True,1992.0,65.0,130.0,,,,,2.0,,,,55.0,,,2.0
26000.0,Guarda,Gouveia,Moimenta da Serra e Vinhó,Land,NC,,False,0.0,False,,1350.0,,,,,,,,,,,,,0.0
665000.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,Land,NC,,False,0.0,False,,5500.0,,,,,,,,,,,,,0.0
37000.0,Leiria,Ansião,Santiago da Guarda,House,G,,False,0.0,False,1966.0,57.0,,,,,,3.0,,,,57.0,,,1.0
269000.0,Guarda,Pinhel,Pinhel,House,A+,,False,2.0,True,2016.0,410.0,142.0,,,,,3.0,,,,189.0,,,3.0
115000.0,Guarda,Vila Nova de Foz Côa,Vila Nova de Foz Côa,House,E,,False,0.0,False,1983.0,258.0,,,,,,4.0,,,,230.0,,,2.0
120000.0,Guarda,Figueira de Castelo Rodrigo,Escalhão,Building,F,,False,1.0,True,1987.0,230.0,460.0,,,,,5.0,,,,345.0,,,2.0
190000.0,Guarda,Mêda,"Mêda, Outeiro de Gatos e Fonte Longa",Farm,NC,,False,0.0,False,,160000.0,,,,,,,,,,,,,0.0
39500.0,Leiria,Ansião,Santiago da Guarda,House,F,,False,0.0,False,1937.0,56.0,,,,,,2.0,,,,56.0,,,0.0
190000.0,Guarda,Seia,Carragozela e Várzea de Meruge,House,B-,,False,3.0,True,2011.0,267.0,528.0,,,,,3.0,,,,196.0,,,3.0
385700.0,Guarda,Gouveia,Moimenta da Serra e Vinhó,House,F,,False,2.0,True,2018.0,3220.0,645.0,,,,,6.0,,,,356.0,,,3.0
8000.0,Guarda,Sabugal,"Pousafoles do Bispo, Pena Lobo e Lomba",Land,NC,,False,1.0,True,,5690.0,,,,,,,,,,,,,0.0
125000.0,Guarda,Fornos de Algodres,Sobral Pichorro e Fuinhas,Farm,NC,,False,0.0,False,1976.0,1382.0,,,,,,,,,,1382.0,,,0.0
45000.0,Guarda,Seia,Santiago,Land,NC,,False,2.0,True,,665.0,,,,,,,,,,320.0,,,0.0
95000.0,Guarda,Fornos de Algodres,Infias,House,E,,False,0.0,False,1980.0,178.0,285.0,,,,,6.0,,,,186.0,,,2.0
20000.0,Guarda,Guarda,Meios,House,NC,,False,3.0,True,1937.0,1389.0,,,,,,3.0,,,,200.0,,,0.0
26000.0,Guarda,Manteigas,Vale de Amoreira,Land,NC,,False,0.0,False,,1483.0,,,,,,,,,,,,,0.0
120000.0,Guarda,Seia,Travancinha,House,F,,False,1.0,True,1937.0,144.0,,,,,,3.0,,,,208.0,,,3.0
599000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Farm,NC,,False,0.0,False,,76200.0,,,,,,,,,,,,,0.0
159000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,D,3rd Floor,False,2.0,True,2009.0,132.0,,,,,,3.0,,,,183.0,,,2.0
155000.0,Guarda,Vila Nova de Foz Côa,Numão,Land,NC,,False,0.0,False,,70282.0,70282.0,,,,,,,,,70282.0,,,0.0
75000.0,Guarda,Pinhel,Pinhel,Land,NC,,False,0.0,False,,568.0,,,,,,,,,,,,,0.0
55000.0,Guarda,Vila Nova de Foz Côa,Freixo de Numão,House,F,,False,2.0,True,2002.0,108.0,,,,,,3.0,,,,73.0,,,1.0
140000.0,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,Farm,NC,,False,0.0,False,,72000.0,,,,,,,,,,,,,0.0
649900.0,Guarda,Seia,Santa Comba,Farm,F,,False,2.0,True,1995.0,12800.0,440.0,,,,,6.0,,,,220.0,,,4.0
210000.0,Guarda,Seia,Santiago,House,A+,,False,2.0,True,1969.0,2167.0,246.0,,,,,3.0,,,,123.0,,,2.0
50000.0,Guarda,Manteigas,Santa Maria,Building,E,,False,0.0,False,1950.0,42.0,213.0,,,,,2.0,,,,125.0,,,2.0
220000.0,Viseu,Tondela,Guardão,House,A+,,False,3.0,True,1996.0,1874.0,,,,,,3.0,,,,190.0,,,2.0
43000.0,Guarda,Seia,Sandomil,House,NC,,False,0.0,False,1937.0,132.0,,,,,,2.0,,,,70.0,,,1.0
150000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Land,NC,,False,0.0,False,,253000.0,,,,,,,,,,,,,0.0
137000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,2nd Floor,True,1.0,True,,93.0,,,,,,2.0,,,,93.0,,,0.0
199000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,3rd Floor,True,1.0,True,,130.0,,,,,,4.0,,,,130.0,,,0.0
87500.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,Ground Floor,True,1.0,True,,53.0,,,,,,1.0,,,,53.0,,,0.0
34000.0,Guarda,Seia,Teixeira,House,F,,False,0.0,False,1942.0,30.0,,,,,,1.0,,,,30.0,,,2.0
265000.0,Guarda,Celorico da Beira,Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,House,D,,False,3.0,True,2007.0,5770.0,460.0,,,,,4.0,,,,300.0,,,3.0
10000.0,Guarda,Figueira de Castelo Rodrigo,Escalhão,House,NC,,True,0.0,False,1951.0,130.0,156.0,,,,,2.0,,,,78.0,,,
300000.0,Lisboa,Lisboa,Ajuda,Apartment,C,1st Floor,True,0.0,False,1967.0,0.0,0.0,,,,,2.0,,,,53.0,,,1.0
118500.0,Guarda,Celorico da Beira,Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,House,NC,,False,0.0,False,1974.0,287.0,,,,,,2.0,,,,133.0,,,1.0
39000.0,Guarda,Sabugal,Bendada,House,NC,,False,0.0,False,1953.0,62.0,126.0,,,,,3.0,,,,126.0,,,0.0
100000.0,Guarda,Fornos de Algodres,Algodres,Land,NC,,False,0.0,False,,17900.0,,,,,,,,,,,,,0.0
140000.0,Guarda,Trancoso,Freches e Torres,House,NC,,False,1.0,True,1937.0,88.0,,,,,,3.0,,,,85.0,,,4.0
239500.0,Guarda,Sabugal,Casteleiro,Farm,NC,,False,0.0,False,,34017.0,217.0,,,,,,,,,217.0,,,0.0
199000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,3rd Floor,True,1.0,True,,133.0,,,,,,4.0,,,,133.0,,,0.0
170000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,1st Floor,True,1.0,True,,113.0,,,,,,3.0,,,,113.0,,,0.0
88000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,1st Floor,True,1.0,True,,53.0,,,,,,1.0,,,,53.0,,,0.0
153500.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,2nd Floor,True,1.0,True,,106.0,,,,,,2.0,,,,106.0,,,0.0
153500.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,2nd Floor,True,1.0,True,,103.0,,,,,,2.0,,,,103.0,,,0.0
225000.0,Guarda,Gouveia,Cativelos,House,F,,False,0.0,False,1938.0,1102.0,659.0,,,,,4.0,,,,220.0,,,2.0
52000.0,Guarda,Seia,Torrozelo e Folhadosa,House,NC,,False,2.0,True,1988.0,28.0,56.0,,,,,4.0,,,,28.0,,,0.0
45000.0,Guarda,Fornos de Algodres,Algodres,Land,NC,,False,0.0,False,,50163.0,,,,,,,,,,,,,
42500.0,Guarda,Figueira de Castelo Rodrigo,"Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia",House,NC,,False,0.0,False,2008.0,128.0,,,,,,3.0,,,,128.0,,,1.0
460000.0,Guarda,Trancoso,Tamanhos,Farm,NC,,False,0.0,False,,105490.0,,,,,,,,,,,,,
190000.0,Guarda,Gouveia,Vila Cortês da Serra,House,E,,False,0.0,False,2008.0,5000.0,202.0,,,,,4.0,,,,180.0,,,4.0
260000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Warehouse,NC,,False,3.0,True,2014.0,2000.0,,,,,,,,,,,,,0.0
62000.0,Guarda,Gouveia,Paços da Serra,House,F,,False,0.0,False,1969.0,100.0,,,,,,2.0,,,,100.0,,,1.0
25000.0,Guarda,Guarda,Pêra do Moco,House,NC,,False,1.0,True,1951.0,229.0,203.0,,,,,2.0,,,,76.0,,,
75000.0,Guarda,Gouveia,Cativelos,Land,NC,,False,0.0,False,1938.0,866.0,,,,,,,,,,,,,0.0
137000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,2nd Floor,True,1.0,True,,93.0,,,,,,2.0,,,,93.0,,,0.0
255000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,3rd Floor,True,1.0,True,,195.0,,,,,,5.0,,,,195.0,,,0.0
153500.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,2nd Floor,True,1.0,True,,107.0,,,,,,2.0,,,,107.0,,,0.0
153500.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,2nd Floor,True,1.0,True,,112.0,,,,,,2.0,,,,112.0,,,0.0
65000.0,Guarda,Vila Nova de Foz Côa,Horta,Land,NC,,False,3.0,True,,9938.0,,,,,,,,,,,,,0.0
160000.0,Guarda,Celorico da Beira,Rapa e Cadafaz,House,F,,False,1.0,True,1980.0,240.0,408.0,,,,,3.0,,,,92.0,,,
145000.0,Guarda,Celorico da Beira,Mesquitela,House,F,,False,3.0,True,1950.0,123.0,,,,,,2.0,,,,80.0,,,1.0
142000.0,Guarda,Guarda,Guarda,Apartment,D,5th Floor,True,1.0,True,2002.0,103.0,,,,,,2.0,,,,103.0,,,1.0
34900.0,Guarda,Gouveia,Melo e Nabais,House,NC,,False,0.0,False,2010.0,96.0,128.0,,,,,2.0,,,,128.0,,,1.0
800000.0,Guarda,Guarda,Vela,Farm,C,,False,0.0,False,1961.0,69900.0,109.0,,,,,4.0,,,,109.0,,,3.0
55000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Store,C,,False,0.0,False,,80.0,,,,,,,,,,,,,
45000.0,Guarda,Almeida,Almeida,Farm,NC,,False,0.0,False,,37250.0,,,,,,,,,,,,,
37000.0,Guarda,Seia,Tourais e Lajes,House,F,,False,0.0,False,1964.0,77.0,,,,,,2.0,,,,77.0,,,1.0
28000.0,Guarda,Celorico da Beira,Mesquitela,House,NC,,False,0.0,False,2011.0,74.0,,,,,,2.0,,,,45.0,,,0.0
67500.0,Guarda,Vila Nova de Foz Côa,Horta,Land,NC,,False,0.0,False,,28200.0,,,,,,,,,,,,,0.0
265000.0,Guarda,Vila Nova de Foz Côa,Horta,Farm,NC,,False,0.0,False,,68600.0,,,,,,,,,,,,,0.0
535000.0,Guarda,Sabugal,Sortelha,Farm,D,,False,2.0,True,2010.0,24900.0,389.0,,,,,,,,,389.0,,,0.0
150000.0,Guarda,Gouveia,Cativelos,House,F,Ground Floor,False,0.0,False,1938.0,236.0,659.0,,,,,4.0,,,,220.0,,,2.0
153500.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,2nd Floor,True,1.0,True,,108.0,,,,,,2.0,,,,108.0,,,0.0
170000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,2nd Floor,True,1.0,True,,125.0,,,,,,3.0,,,,125.0,,,0.0
169500.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,Ground Floor,True,1.0,True,,113.0,,,,,,3.0,,,,113.0,,,0.0
87500.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,Ground Floor,True,1.0,True,,51.0,,,,,,1.0,,,,51.0,,,0.0
169500.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,Ground Floor,True,1.0,True,,110.0,,,,,,3.0,,,,110.0,,,0.0
88000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,1st Floor,True,1.0,True,,51.0,,,,,,1.0,,,,51.0,,,0.0
170000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,1st Floor,True,1.0,True,,110.0,,,,,,3.0,,,,110.0,,,0.0
153500.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,2nd Floor,True,1.0,True,,122.0,,,,,,2.0,,,,122.0,,,0.0
70000.0,Guarda,Guarda,Gonçalo,House,F,,False,0.0,False,1980.0,200.0,,,,,,4.0,,,,124.0,,,0.0
40000.0,Guarda,Pinhel,Ervedosa,House,F,,False,2.0,True,1986.0,72.0,,,,,,3.0,,,,60.0,,,
45000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Land,NC,,False,0.0,False,,6400.0,,,,,,,,,,,,,
195000.0,Guarda,Vila Nova de Foz Côa,Almendra,House,D,,False,0.0,False,2000.0,19200.0,,,,,,6.0,,,,180.0,,,2.0
50000.0,Ilha Terceira,Praia da Vitória,Vila Nova,House,C,,False,0.0,False,1937.0,65.0,,,,,,2.0,,,,65.0,,,
37500.0,Guarda,Figueira de Castelo Rodrigo,"Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia",Land,NC,,False,0.0,False,,3956.0,,,,,,,,,,,,,0.0
160000.0,Viseu,Tondela,Guardão,Other - Residential,NC,,False,0.0,False,1988.0,310.0,,,,,,,,,,310.0,,,5.0
110000.0,Guarda,Almeida,Almeida,Farm,NC,,False,0.0,False,,217200.0,,,,,,,,,,,,,
60000.0,Guarda,Almeida,"Castelo Mendo, Ade, Monteperobolso e Mesquitela",Land,NC,,False,0.0,False,,2100.0,,,,,,,,,,,,,0.0
169500.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,1st Floor,True,1.0,True,,125.0,,,,,,3.0,,,,125.0,,,0.0
172250.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,Ground Floor,True,1.0,True,,125.0,,,,,,3.0,,,,125.0,,,0.0
85000.0,Guarda,Celorico da Beira,Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,House,NC,,False,0.0,False,1951.0,98.0,425.0,,,,,3.0,,,,132.0,,,0.0
15000.0,Guarda,Celorico da Beira,Ratoeira,Land,NC,,False,0.0,False,,20721.0,,,,,,,,,,,,,0.0
97500.0,Guarda,Manteigas,São Pedro,House,F,,False,0.0,False,1966.0,52.0,156.0,,,,,6.0,,,,156.0,,,3.0
25000.0,Guarda,Celorico da Beira,Rapa e Cadafaz,House,NC,,False,0.0,False,1951.0,107.0,,,,,,5.0,,,,107.0,,,1.0
100000.0,Guarda,Guarda,Guarda,Land,NC,,False,0.0,False,,560.0,,,,,,,,,,,,,0.0
79000.0,Guarda,Sabugal,Bendada,House,NC,,False,2.0,True,1974.0,89.0,147.0,,,,,3.0,,,,147.0,,,1.0
190000.0,Guarda,Aguiar da Beira,Pinheiro,House,F,,False,2.0,True,1951.0,262.0,107.0,,,,,3.0,,,,96.0,,,0.0
98000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Store,C,,False,0.0,False,1986.0,166.0,,,,,,,,,,,,,0.0
130000.0,Guarda,Seia,Tourais e Lajes,Land,NC,,False,0.0,False,,350000.0,,,,,,,,,,,,,0.0
72000.0,Guarda,Guarda,Guarda,Land,NC,,False,0.0,False,,24000.0,,,,,,,,,,,,,0.0
87500.0,Guarda,Trancoso,Trancoso (São Pedro e Santa Maria) e Souto Maior,House,F,,False,0.0,False,1951.0,187.0,,,,,,5.0,,,,180.0,,,2.0
130000.0,Guarda,Almeida,Miuzela e Porto de Ovelha,House,F,,False,1.0,True,1985.0,300.0,382.0,,,,,5.0,,,,164.0,,,3.0
280000.0,Lisboa,Lisboa,Ajuda,Apartment,C,2nd Floor,True,0.0,False,1963.0,68.0,,,,,,2.0,,,,54.0,,,1.0
205000.0,Lisboa,Lisboa,Ajuda,Apartment,D,1st Floor,True,0.0,False,1965.0,68.0,,,,,,2.0,,,,54.0,,,1.0
30000.0,Guarda,Gouveia,Cativelos,Land,NC,,False,3.0,True,,1670.0,1670.0,,,,,,,,,1670.0,,,0.0
49900.0,Guarda,Fornos de Algodres,Matança,House,F,,False,0.0,False,1951.0,210.0,,,,,,9.0,,,,210.0,,,2.0
135000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,Ground Floor,True,1.0,True,,93.0,,,,,,2.0,,,,93.0,,,1.0
13000.0,Leiria,Ansião,Santiago da Guarda,Land,NC,,False,0.0,False,,1480.0,,,,,,,,,,,,,0.0
18000.0,Guarda,Guarda,Gonçalo,Land,NC,,False,0.0,False,,15500.0,,,,,,,,,,,,,0.0
56050.0,Guarda,Vila Nova de Foz Côa,Sebadelhe,House,F,,False,3.0,True,1970.0,670.0,240.0,,,,,3.0,,,,195.0,,,2.0
47500.0,Guarda,Seia,Santiago,Land,NC,,False,0.0,False,,784.0,784.0,,,,,,,,,,,,0.0
45000.0,Leiria,Ansião,Santiago da Guarda,Land,NC,,False,0.0,False,,1305.0,,,,,,,,,,,,,0.0
36600.0,Guarda,Gouveia,Vila Franca da Serra,Farm,NC,,False,3.0,True,,86200.0,86200.0,,,,,,,,,,,,0.0
110000.0,Guarda,Seia,Vide e Cabeça,House,B-,,False,0.0,False,1978.0,27.0,,,,,,1.0,,,,108.0,,,1.0
1475000.0,Faro,Loulé,Almancil,Land,NC,,False,0.0,False,,1055.0,,,,,,,,,,,,,0.0
662500.0,Faro,Portimão,Portimão,Apartment,A,6th Floor,True,2.0,True,2022.0,1220.0,124.0,,,,,2.0,,,,111.0,,,3.0
14500.0,Guarda,Guarda,Cavadoude,House,NC,,False,0.0,False,1937.0,30.0,,,,,,2.0,,,,30.0,,,1.0
49000.0,Guarda,Guarda,Vila Franca do Deão,House,F,,False,1.0,True,1980.0,102.0,,,,,,3.0,,,,90.0,,,
35000.0,Guarda,Pinhel,Pínzio,House,NC,Ground Floor,False,3.0,True,1991.0,588.0,,,,,,0.0,,,,68.0,,,
58000.0,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,House,E,,False,2.0,True,1984.0,90.0,180.0,,,,,4.0,,,,132.0,,,
65000.0,Guarda,Trancoso,Palhais,House,NC,,False,0.0,False,1951.0,3357.0,350.0,,,,,0.0,,,,140.0,,,
136000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,A,1st Floor,True,1.0,True,,93.0,,,,,,2.0,,,,93.0,,,0.0
1250000.0,Guarda,Guarda,Guarda,Hotel,NC,,False,0.0,False,1998.0,1383.0,1869.0,,,,,21.0,,,,1383.0,,,0.0
175000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",House,F,,False,1.0,True,1946.0,171.0,252.0,,,,,3.0,,,,81.0,,,2.0
195000.0,Guarda,Manteigas,São Pedro,House,E,,False,2.0,True,1982.0,329.0,,,,,,5.0,,,,297.0,,,5.0
80000.0,Guarda,Celorico da Beira,Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,House,F,,False,3.0,True,1951.0,230.0,,,,,,8.0,,,,354.0,,,0.0
85000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",House,NC,,False,1.0,True,1973.0,62.0,140.0,,,,,4.0,,,,140.0,,,2.0
275000.0,Guarda,Guarda,Gonçalo,Farm,E,,False,0.0,False,,110000.0,,,,,,,,,,,,,0.0
160000.0,Guarda,Aguiar da Beira,Aguiar da Beira e Coruche,Building,F,,False,1.0,True,1993.0,280.0,,,,,,,,,,280.0,,,0.0
175000.0,Guarda,Almeida,Freineda,Farm,F,,False,3.0,True,1984.0,300.0,100.0,,,,,3.0,,,,100.0,,,2.0
75000.0,Guarda,Celorico da Beira,Mesquitela,House,F,,False,0.0,False,2006.0,98.0,,,,,,4.0,,,,91.0,,,0.0
73000.0,Guarda,Guarda,Guarda,Land,NC,,False,0.0,False,,550.0,,,,,,,,,,,,,0.0
220000.0,Lisboa,Lisboa,Ajuda,Apartment,C,2nd Floor,True,0.0,False,1963.0,68.0,,,,,,2.0,,,,54.0,,,1.0
45000.0,Guarda,Manteigas,Santa Maria,House,F,,False,0.0,False,1980.0,225.0,122.0,,,,,2.0,,,,122.0,,,1.0
265000.0,Lisboa,Sintra,Casal de Cambra,Apartment,D,1st Floor,False,1.0,True,2002.0,129.0,,,,,,3.0,,,,43.0,,,2.0
119900.0,Leiria,Marinha Grande,Marinha Grande,Apartment,E,2nd Floor,False,1.0,True,1997.0,151.0,151.0,,,,,3.0,,,,56.0,,,2.0
39500.0,Leiria,Ansião,Santiago da Guarda,House,NC,Ground Floor,False,0.0,False,1937.0,961.0,91.0,,,,,2.0,,,,161.0,,,1.0
250000.0,Guarda,Manteigas,Vale de Amoreira,House,E,,False,3.0,True,1998.0,303.0,747.0,,,,,8.0,,,,747.0,,,5.0
435000.0,Lisboa,Lisboa,Ajuda,Apartment,C,2nd Floor,True,0.0,False,1968.0,100.0,100.0,,,,,3.0,,,,90.0,,,2.0
40000.0,Guarda,Seia,Santiago,Land,NC,,False,0.0,False,,2328.0,2328.0,,,,,,,,,,,,0.0
95000.0,Guarda,Seia,Vide e Cabeça,House,F,,False,0.0,False,1937.0,68.0,,,,,,3.0,,,,88.0,,,1.0
517500.0,Faro,Portimão,Portimão,Apartment,A,2nd Floor,True,2.0,True,2022.0,1220.0,113.0,,,,,2.0,,,,107.0,,,3.0
627500.0,Faro,Portimão,Portimão,Apartment,B,4th Floor,True,2.0,True,2022.0,1220.0,140.0,,,,,2.0,,,,134.0,,,3.0
771500.0,Faro,Portimão,Portimão,Apartment,A,5th Floor,True,3.0,True,2022.0,1220.0,211.0,,,,,2.0,,,,124.0,,,3.0
250000.0,Guarda,Gouveia,Gouveia (São Pedro e São Julião),House,B-,,False,1.0,True,2012.0,139.0,430.0,,,,,5.0,,,,311.0,,,3.0
